v,vw,o,c,h,l,t,n
5171,134.74,134.8,134.8,134.8,134.7,1673959200000,116
2418,134.786,134.8,134.74,134.8,134.74,1673959260000,27
5476,134.7147,134.73,134.7,134.73,134.7,1673959380000,103
2152,134.7698,134.74,134.78,134.78,134.74,1673959440000,38
1281,134.7238,134.72,134.73,134.73,134.72,1673959500000,31
1569,134.7179,134.72,134.69,134.72,134.69,1673959560000,54
3965,134.7089,134.7,134.68,134.73,134.68,1673959620000,103
1595,134.6764,134.64,134.71,134.71,134.64,1673959680000,47
1010,134.6944,134.68,134.68,134.68,134.68,1673959740000,42
1344,134.6856,134.7,134.67,134.7,134.67,1673959800000,32
2021,134.6414,134.65,134.64,134.65,134.63,1673959860000,38
3776,134.6422,134.63,134.67,134.69,134.6,1673959920000,94
1665,134.6563,134.67,134.65,134.67,134.64,1673959980000,46
992,134.6302,134.64,134.62,134.64,134.62,1673960040000,35
524,134.6698,134.67,134.67,134.67,134.67,1673960160000,22
318,134.687,134.69,134.69,134.69,134.69,1673960220000,11
614,134.6582,134.67,134.67,134.67,134.67,1673960280000,21
659,134.6683,134.67,134.67,134.67,134.67,1673960340000,24
39424,134.6847,134.57,134.69,134.92,134.4015,1673960400000,873
7944,134.0887,134.69,134.61,134.69,133.51,1673960460000,420
6730,134.5738,134.6,134.5,134.62,134.5,1673960520000,264
5859,134.5017,134.51,134.5,134.52,134.49,1673960580000,186
2074,134.4981,134.48,134.4935,134.51,134.48,1673960640000,91
2357,134.5342,134.54,134.52,134.56,134.5,1673960700000,85
2957,134.5428,134.56,134.52,134.56,134.52,1673960760000,96
647,134.5739,134.59,134.59,134.59,134.59,1673960820000,39
2225,134.5561,134.58,134.55,134.58,134.55,1673960880000,70
2691,134.5645,134.58,134.55,134.58,134.55,1673960940000,50
2687,134.5561,134.56,134.54,134.57,134.54,1673961000000,71
3991,134.5342,134.55,134.5,134.56,134.5,1673961060000,98
2620,134.5062,134.5,134.55,134.55,134.49,1673961120000,101
1922,134.5585,134.51,134.56,134.56,134.51,1673961180000,76
887,134.589,134.58,134.61,134.61,134.58,1673961240000,53
3083,134.6099,134.63,134.59,134.63,134.59,1673961300000,93
6744,134.5741,134.59,134.6,134.6,134.52,1673961360000,128
1315,134.5768,134.57,134.57,134.571,134.57,1673961420000,48
1226,134.5858,134.6,134.57,134.6,134.57,1673961480000,53
2725,134.6194,134.63,134.64,134.64,134.57,1673961540000,55
6828,134.7329,134.64,134.79,134.79,134.64,1673961600000,160
4269,134.7666,134.78,134.76,134.79,134.73,1673961660000,83
4040,134.7864,134.77,134.833,134.833,134.77,1673961720000,91
792,134.8181,134.82,134.82,134.82,134.82,1673961780000,43
2149,134.8063,134.8,134.8,134.82,134.8,1673961840000,73
1848,134.7633,134.77,134.78,134.78,134.75,1673961900000,64
2716,134.8228,134.8,134.84,134.84,134.781,1673961960000,74
1556,134.8407,134.84,134.84,134.84,134.8327,1673962020000,64
4760,134.8381,134.84,134.82,134.84,134.82,1673962080000,102
15164,134.9211,134.82,135,135,134.81,1673962140000,415
17956,135.0327,135,135.1587,135.1587,134.99,1673962200000,392
8097,135.1065,135.15,135.1,135.15,135.1,1673962260000,127
6154,135.1219,135.0072,135.18,135.18,135.0072,1673962320000,132
7698,135.1931,135.18,135.22,135.22,135.16,1673962380000,156
8572,135.2661,135.24,135.28,135.32,135.22,1673962440000,177
14452,135.3233,135.28,135.32,135.35,135.28,1673962500000,206
12459,135.2878,135.28,135.3,135.32,135.25,1673962560000,191
6423,135.3439,135.32,135.38,135.38,135.32,1673962620000,156
10225,135.2793,135.38,135.24,135.38,135.19,1673962680000,178
2863,135.2384,135.21,135.24,135.25,135.21,1673962740000,81
5004,135.2943,135.24,135.3,135.32,135.24,1673962800000,101
7554,135.3491,135.33,135.35,135.38,135.3299,1673962860000,132
9228,135.3165,135.35,135.31,135.35,135.29,1673962920000,107
10065,135.2784,135.29,135.28,135.33,135.23,1673962980000,205
3034,135.2841,135.26,135.29,135.31,135.26,1673963040000,83
1432,135.2892,135.28,135.32,135.32,135.28,1673963100000,63
11712,135.346,135.3,135.37,135.38,135.3,1673963160000,145
10754,135.3752,135.35,135.4,135.4,135.35,1673963220000,137
9121,135.3182,135.38,135.2726,135.41,135.26,1673963280000,204
5882,135.3437,135.3,135.35,135.39,135.3,1673963340000,106
5204,135.3155,135.3599,135.3,135.3599,135.27,1673963400000,143
3654,135.2768,135.2801,135.28,135.32,135.26,1673963460000,91
4731,135.2393,135.26,135.23,135.28,135.21,1673963520000,101
11860,135.1958,135.22,135.22,135.22,135.17,1673963580000,166
2795,135.2025,135.22,135.17,135.22,135.17,1673963640000,83
3064,135.1619,135.18,135.18,135.18,135.14,1673963700000,71
3732,135.1558,135.15,135.19,135.19,135.12,1673963760000,94
5030,135.1598,135.1615,135.15,135.19,135.15,1673963820000,65
5379,135.1749,135.15,135.2,135.2,135.15,1673963880000,112
4231,135.206,135.2,135.22,135.22,135.18,1673963940000,88
4319,135.275,135.24,135.25,135.3,135.24,1673964000000,139
5025,135.269,135.23,135.28,135.2899,135.23,1673964060000,90
11450,135.2648,135.3,135.29,135.3,135.21,1673964120000,217
6395,135.3089,135.3098,135.34,135.34,135.27,1673964180000,129
5131,135.3275,135.34,135.29,135.34,135.29,1673964240000,85
8340,135.2444,135.32,135.28,135.32,135.22,1673964300000,108
1930,135.2801,135.27,135.3,135.3,135.25,1673964360000,48
4794,135.3077,135.27,135.33,135.33,135.27,1673964420000,67
7375,135.3176,135.34,135.34,135.34,135.29,1673964480000,97
10806,135.2847,135.31,135.301,135.34,135.27,1673964540000,159
4990,135.3081,135.301,135.3,135.33,135.3,1673964600000,74
1711,135.3368,135.296,135.35,135.35,135.296,1673964660000,70
10219,135.3559,135.35,135.37,135.38,135.34,1673964720000,115
3911,135.344,135.38,135.3,135.39,135.3,1673964780000,134
3350,135.3679,135.315,135.4,135.4,135.315,1673964840000,74
8230,135.377,135.34,135.36,135.4,135.34,1673964900000,170
2979,135.3821,135.38,135.38,135.39,135.36,1673964960000,75
18400,135.3455,135.39,135.31,135.39,135.31,1673965020000,168
17282,135.2404,135.33,135.2,135.33,135.16,1673965080000,267
9057,135.2373,135.23,135.25,135.28,135.19,1673965140000,79
8231,135.2551,135.25,135.28,135.29,135.24,1673965200000,85
9687,135.2878,135.28,135.33,135.33,135.26,1673965260000,145
2304,135.314,135.34,135.3,135.34,135.3,1673965320000,59
7558,135.3308,135.3,135.35,135.35,135.3,1673965380000,102
6445,135.368,135.35,135.38,135.39,135.35,1673965440000,95
37272,135.2495,135.38,135.28,135.38,135.08,1673965500000,410
19288,135.216,135.24,135.13,135.29,135.11,1673965560000,199
55088,135.0201,135.1,134.94,135.14,134.86,1673965620000,618
63564,134.8013,134.91,134.85,135,134.64,1673965680000,610
20008,134.8397,134.84,134.8,134.9,134.77,1673965740000,336
2009515,134.71,134.83,134.6015,135.01,134.13,1673965800000,23295
512768,134.8849,134.59,134.895,135.05,134.49,1673965860000,11031
285364,134.9369,134.85,134.99,135.01,134.8,1673965920000,4026
423913,135.0344,134.99,134.9499,135.18,134.86,1673965980000,4732
344972,135.0488,134.9435,135.19,135.225,134.91,1673966040000,3864
546779,135.366,135.185,135.1991,135.53,135.11,1673966100000,4696
251653,135.0926,135.2,135.08,135.225,135.04,1673966160000,2838
311434,135.0686,135.08,134.9701,135.275,134.89,1673966220000,3727
335060,134.786,134.98,134.53,135.08,134.51,1673966280000,3914
213925,134.5933,134.53,134.62,134.67,134.52,1673966340000,2567
318536,134.4199,134.6228,134.5,134.71,134.205,1673966400000,3878
270399,134.8111,134.52,134.91,134.9781,134.505,1673966460000,3225
209806,134.9462,134.92,134.91,135.05,134.8549,1673966520000,2596
189889,134.9404,134.91,134.95,135.07,134.8,1673966580000,2529
165843,134.9256,134.965,134.87,135.04,134.82,1673966640000,2274
314812,135.1289,134.875,135.06,135.3,134.875,1673966700000,3309
180014,135.1836,135.06,135.3,135.33,135.0278,1673966760000,2302
159096,135.2413,135.3099,135.2281,135.3199,135.19,1673966820000,2072
250575,135.3675,135.2299,135.4327,135.48,135.2,1673966880000,3017
285511,135.3144,135.42,135.33,135.43,135.23,1673966940000,2733
221365,135.1834,135.33,135.1,135.38,135.01,1673967000000,2835
110524,135.1127,135.105,135.1589,135.1665,135.04,1673967060000,2273
215255,135.3235,135.16,135.41,135.45,135.135,1673967120000,2703
142771,135.401,135.4,135.4807,135.49,135.33,1673967180000,2599
267381,135.5254,135.488,135.4986,135.59,135.46,1673967240000,3836
174490,135.5219,135.49,135.38,135.61,135.36,1673967300000,3212
283187,135.2401,135.37,135.2,135.4,135.125,1673967360000,4156
174781,135.1517,135.21,135.13,135.23,135.065,1673967420000,2483
184850,135.202,135.1299,135.18,135.2972,135.1213,1673967480000,2649
120706,135.1963,135.19,135.19,135.245,135.14,1673967540000,2723
352276,135.4291,135.19,135.51,135.62,135.19,1673967600000,4629
188853,135.5097,135.51,135.6365,135.65,135.4,1673967660000,2750
248661,135.7797,135.6301,135.8834,135.89,135.6,1673967720000,4339
437490,135.9991,135.89,136.1035,136.14,135.815,1673967780000,6434
514079,136.2105,136.11,136.1301,136.36,136.0701,1673967840000,5939
347204,136.2451,136.15,136.35,136.3501,136.12,1673967900000,3922
407315,136.3788,136.3479,136.33,136.465,136.2601,1673967960000,4058
196354,136.1962,136.3301,136.1427,136.34,136.11,1673968020000,3084
300428,136.3332,136.15,136.295,136.46,136.141,1673968080000,4396
235388,136.4127,136.3074,136.46,136.48,136.3,1673968140000,5923
595391,135.4829,136.48,136.486,136.53,134.76,1673968200000,3871
158244,136.3683,136.4741,136.3899,136.48,136.29,1673968260000,3305
162652,136.4581,136.385,136.54,136.55,136.3811,1673968320000,2990
218565,136.4669,136.532,136.38,136.56,136.3607,1673968380000,3009
178837,136.3209,136.3944,136.2651,136.4199,136.21,1673968440000,2936
172402,136.2636,136.26,136.335,136.34,136.165,1673968500000,2345
196752,136.3566,136.34,136.4013,136.4757,136.23,1673968560000,2529
194006,136.5094,136.41,136.5829,136.6,136.405,1673968620000,2816
329772,136.6891,136.5932,136.745,136.82,136.57,1673968680000,4590
252193,136.7312,136.745,136.805,136.82,136.65,1673968740000,3488
483489,136.9207,136.801,137.06,137.07,136.785,1673968800000,6031
367654,137.0387,137.07,136.95,137.125,136.93,1673968860000,4311
183244,137.0066,136.95,137.03,137.06,136.94,1673968920000,2601
222469,137.1085,137.03,137.23,137.24,137.0101,1673968980000,2358
398724,137.2018,137.2201,137.14,137.29,137.09,1673969040000,2723
190430,137.1729,137.155,137.195,137.23,137.13,1673969100000,2151
166722,137.2064,137.18,137.175,137.26,137.16,1673969160000,2062
283403,137.0155,137.18,136.995,137.18,136.9106,1673969220000,2567
305181,136.8281,136.995,136.7299,137,136.68,1673969280000,2777
254554,136.695,136.721,136.69,136.74,136.6501,1673969340000,1749
273169,136.7287,136.7,136.7411,136.7999,136.68,1673969400000,1848
159410,136.6468,136.74,136.5401,136.75,136.54,1673969460000,1595
350792,136.4624,136.54,136.39,136.5585,136.3588,1673969520000,2305
308134,136.371,136.39,136.315,136.46,136.27,1673969580000,1866
304934,136.1861,136.32,136.215,136.37,136.1,1673969640000,2468
173473,136.1619,136.2101,136.1355,136.225,136.0801,1673969700000,1498
240562,136.063,136.13,136.01,136.1301,135.99,1673969760000,2016
164681,136.0856,136.005,136.12,136.17,135.96,1673969820000,1546
137361,136.1199,136.13,136.06,136.18,136.05,1673969880000,1195
126854,136.0323,136.06,136.0665,136.08,135.97,1673969940000,1394
263598,135.9316,136.06,135.685,136.1,135.67,1673970000000,2695
200055,135.8187,135.685,135.805,135.93,135.66,1673970060000,1844
270378,135.5796,135.804,135.4921,135.81,135.46,1673970120000,2655
186649,135.4855,135.49,135.475,135.57,135.4305,1673970180000,1598
238517,135.5581,135.4788,135.6701,135.6965,135.42,1673970240000,1848
249435,135.6078,135.67,135.46,135.69,135.435,1673970300000,2002
165270,135.5923,135.46,135.6209,135.65,135.46,1673970360000,1548
178142,135.7588,135.63,135.78,135.84,135.62,1673970420000,1952
173054,135.7677,135.77,135.79,135.83,135.7201,1673970480000,1621
148787,135.7862,135.77,135.74,135.83,135.73,1673970540000,1380
172225,135.7958,135.7392,135.83,135.89,135.69,1673970600000,1747
161835,135.7883,135.84,135.62,135.91,135.61,1673970660000,1538
128997,135.7051,135.61,135.8188,135.8299,135.55,1673970720000,1177
134148,135.6863,135.81,135.55,135.81,135.55,1673970780000,1257
179773,135.4971,135.55,135.65,135.65,135.42,1673970840000,1593
102919,135.5462,135.6503,135.51,135.655,135.48,1673970900000,1062
152028,135.4106,135.51,135.425,135.51,135.34,1673970960000,1769
104150,135.4312,135.42,135.46,135.4943,135.38,1673971020000,1040
148848,135.5355,135.475,135.565,135.59,135.473,1673971080000,1137
179220,135.6128,135.57,135.54,135.69,135.53,1673971140000,1580
122476,135.5986,135.535,135.52,135.6699,135.5198,1673971200000,1217
169130,135.399,135.5289,135.365,135.56,135.315,1673971260000,1834
143836,135.3752,135.365,135.4253,135.4487,135.3,1673971320000,1480
115424,135.4002,135.43,135.51,135.5164,135.33,1673971380000,1249
101220,135.4867,135.51,135.48,135.55,135.43,1673971440000,999
106812,135.3776,135.4796,135.3599,135.4796,135.305,1673971500000,1245
235584,135.1938,135.3515,135.042,135.37,135,1673971560000,2449
322706,135.0116,135.045,135.1287,135.14,134.9,1673971620000,3120
134466,135.0946,135.12,135.095,135.14,135.0501,1673971680000,1278
159226,135.0594,135.09,135.0652,135.17,134.93,1673971740000,1617
335832,134.9152,135.065,134.7615,135.08,134.7,1673971800000,2469
184748,134.8182,134.765,134.809,134.91,134.73,1673971860000,1586
188319,134.7443,134.8099,134.76,135.305,134.68,1673971920000,1809
142557,134.8161,134.78,134.78,134.8519,134.77,1673971980000,1285
181261,134.7907,134.785,134.82,134.84,134.73,1673972040000,1349
159579,134.8881,134.825,134.94,134.95,134.821,1673972100000,1405
101035,134.9025,134.93,134.93,134.98,134.84,1673972160000,1159
145575,135.0328,134.95,135.09,135.09,134.91,1673972220000,1370
150235,135.035,135.0899,135.035,135.09,134.99,1673972280000,1214
153300,135.0682,135.05,135.125,135.14,135,1673972340000,1118
103775,135.0802,135.12,135.08,135.15,135.01,1673972400000,1118
106652,135.069,135.0776,135.08,135.13,134.99,1673972460000,964
146093,135.16,135.06,135.231,135.26,135.03,1673972520000,1204
126329,135.1606,135.2367,135.12,135.24,135.075,1673972580000,1229
121741,135.0597,135.1239,135.0214,135.1271,135.01,1673972640000,1007
230922,135.1375,135.025,135.25,135.3,134.99,1673972700000,1966
179398,135.3116,135.24,135.35,135.38,135.23,1673972760000,1320
173398,135.4246,135.35,135.45,135.48,135.34,1673972820000,1427
184728,135.4362,135.4682,135.38,135.52,135.35,1673972880000,1542
121994,135.3912,135.379,135.395,135.44,135.345,1673972940000,1383
165912,135.4935,135.39,135.6,135.63,135.3601,1673973000000,1458
220497,135.6744,135.6,135.77,135.77,135.57,1673973060000,1609
183678,135.7648,135.78,135.8012,135.82,135.72,1673973120000,1173
162518,135.8089,135.8,135.87,135.89,135.72,1673973180000,1017
182750,135.8265,135.865,135.7776,135.89,135.74,1673973240000,1424
104108,135.788,135.78,135.8554,135.865,135.735,1673973300000,951
125478,135.8513,135.87,135.79,135.89,135.765,1673973360000,1125
112015,135.7968,135.7999,135.84,135.85,135.75,1673973420000,1029
179073,135.9298,135.84,135.97,135.98,135.84,1673973480000,1305
187849,136.0447,135.9601,136.0022,136.097,135.9601,1673973540000,1596
159587,136.0901,136.01,136.08,136.14,136.01,1673973600000,1277
147901,136.0037,136.07,135.98,136.09,135.93,1673973660000,1397
90984,136.0202,135.9768,136.025,136.07,135.965,1673973720000,779
90624,135.9747,136.02,135.9679,136.05,135.94,1673973780000,799
96867,135.9144,135.975,135.91,135.98,135.89,1673973840000,887
94893,135.9106,135.9085,135.92,135.96,135.85,1673973900000,839
69597,135.9388,135.92,135.982,135.99,135.8701,1673973960000,683
109620,136.0394,135.98,136.08,136.09,135.97,1673974020000,1069
88832,136.0615,136.08,135.99,136.11,135.98,1673974080000,841
45211,136.0131,136.005,136.015,136.04,135.99,1673974140000,600
67554,135.9731,136.01,135.96,136.02,135.91,1673974200000,797
52478,135.9397,135.95,135.96,135.99,135.9,1673974260000,583
46834,135.9551,135.97,135.94,135.99,135.9,1673974320000,683
65163,135.9193,135.94,135.905,135.97,135.88,1673974380000,706
112929,135.8402,135.9099,135.84,135.9099,135.78,1673974440000,1025
84260,135.7675,135.84,135.785,135.869,135.7,1673974500000,949
73817,135.8362,135.79,135.87,135.88,135.79,1673974560000,745
60155,135.8774,135.87,135.94,135.95,135.825,1673974620000,674
64026,135.8999,135.94,135.88,135.95,135.83,1673974680000,779
28493,135.8731,135.875,135.86,135.905,135.84,1673974740000,484
72068,135.8854,135.87,135.85,135.96,135.83,1673974800000,714
64578,135.8755,135.862,135.931,135.95,135.82,1673974860000,584
54962,135.9144,135.93,135.91,135.9455,135.88,1673974920000,581
45542,135.9088,135.91,135.87,135.94,135.84,1673974980000,562
47730,135.9015,135.8777,135.915,135.93,135.876,1673975040000,592
53185,135.893,135.91,135.825,135.96,135.81,1673975100000,691
77171,135.7603,135.8285,135.71,135.83,135.7,1673975160000,783
172460,135.7806,135.72,135.745,135.84,135.68,1673975220000,954
64518,135.7654,135.75,135.745,135.795,135.73,1673975280000,640
74776,135.6927,135.73,135.68,135.755,135.63,1673975340000,727
107447,135.6622,135.6711,135.625,135.755,135.57,1673975400000,1032
85503,135.678,135.645,135.6785,135.72,135.64,1673975460000,622
67103,135.6609,135.69,135.68,135.69,135.61,1673975520000,580
89612,135.6098,135.67,135.62,135.68,135.56,1673975580000,866
57102,135.5798,135.61,135.57,135.63,135.55,1673975640000,744
71301,135.5439,135.57,135.58,135.585,135.51,1673975700000,780
77160,135.5928,135.59,135.59,135.62,135.5516,1673975760000,676
71756,135.5973,135.6,135.5224,135.6484,135.51,1673975820000,728
97735,135.5017,135.525,135.54,135.54,135.46,1673975880000,895
74076,135.4789,135.54,135.5108,135.54,135.43,1673975940000,726
60322,135.4872,135.51,135.48,135.56,135.44,1673976000000,639
72405,135.4941,135.48,135.49,135.5299,135.4518,1673976060000,640
53204,135.515,135.495,135.475,135.55,135.475,1673976120000,614
66306,135.4149,135.47,135.4,135.47,135.37,1673976180000,815
106694,135.3641,135.39,135.41,135.43,135.33,1673976240000,809
57544,135.3825,135.42,135.41,135.44,135.34,1673976300000,609
67414,135.3493,135.4,135.3591,135.4,135.31,1673976360000,896
96426,135.4557,135.3609,135.48,135.5,135.3609,1673976420000,773
201761,135.5687,135.49,135.57,135.64,135.45,1673976480000,1136
102453,135.5805,135.5715,135.59,135.6099,135.555,1673976540000,708
89112,135.6221,135.59,135.635,135.65,135.56,1673976600000,934
129815,135.7243,135.64,135.77,135.79,135.6399,1673976660000,1167
82519,135.7454,135.7635,135.7878,135.79,135.71,1673976720000,821
86021,135.7414,135.78,135.76,135.79,135.72,1673976780000,654
60146,135.7645,135.76,135.75,135.79,135.74,1673976840000,582
91251,135.8227,135.749,135.84,135.87,135.74,1673976900000,817
93218,135.7978,135.8401,135.82,135.86,135.76,1673976960000,804
43555,135.8367,135.8201,135.835,135.855,135.8101,1673977020000,517
88191,135.8794,135.835,135.91,135.92,135.835,1673977080000,856
74391,135.8879,135.9092,135.845,135.95,135.84,1673977140000,770
52304,135.8548,135.845,135.8599,135.89,135.805,1673977200000,584
41191,135.8288,135.85,135.8101,135.85,135.8,1673977260000,556
